tweet_id,created_at_dt,text_display,rag_context,themes_list,primary_label,sentiment_label,llm_urgency_0_3,llm_severity_0_3,status,summary_1l,author,assigned_to,llm_summary,llm_reply_suggestion,routing_team
1821111110126194930,2024-08-07 09:08:17,<BRAND:free> VOUS AVEZ LA PIRE CO FERME TA GRANDE BOUCHE FRR TOUT LES JOURS J'SUIS A DEUX DOIGTS DE VOUS APPELER FAITES PAS LES BEAUX ICI,"Merci pour votre message. Bonjour, nous nous excusons pour ce délai. (thème: [""['Support/SAV/Reclamation']""]). Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Service après-vente""]",Service après-vente,négatif,3,2,open,Client mécontent des délais de réponse du SAV.,ElrixJJBA,SAV Mobile,Client mécontent des délais de réponse du SAV.,Nous sommes désolés pour cette attente. Contactez-nous en DM avec votre identifiant pour un traitement rapide.,SAV Mobile
1821124335051915542,2024-08-07 10:00:50,"<BRAND:freebox> c'est possible d'avoir un réseau qui fonctionne ? la dernière fois que ma box est restée bloquée je n'ai pas eu de wifi pendant un mois, ça as été réparé ya deux mois seulement et ça recommence ? 35 euros pour ça ?","OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance","[""Freebox""]",Freebox,négatif,3,3,open,Problème de réseau Freebox persistant sans WiFi pendant un mois.,cloudyxiv_,Technique,Problème de réseau Freebox persistant sans WiFi pendant un mois.,"Désolé pour ces désagréments répétés. Veuillez vérifier si votre Freebox est à jour. Si le problème persiste après un redémarrage, contactez-nous en MP pour une assistance.",Technique
1821131708420268501,2024-08-07 10:30:08,"<BRAND:free> c'est en option après une coupure de remettre la connexion normal ou c'est comment ? Je suis en fibre normalement, j'ai plus l'impression d'être en ADSL là <URL>","OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Ce message d'erreur peut survenir en cas de suspicion de spam ou d'envois massifs depuis une IP. Nous vous invitons à examiner votre configuration ou à utiliser un autre serveur d'envoi. (thème: []). Pouvez-vous nous écrire en","[""Problème réseau""]",Problème réseau,négatif,2,2,open,Problème de connexion fibre suspectée en ADSL après une coupure.,axyliss,Technique,Problème de connexion fibre suspectée en ADSL après une coupure.,"Bonjour, nous sommes désolés pour ce problème. Nous allons vérifier votre ligne. Pouvez-vous nous donner votre numéro de client pour une assistance plus rapide ?",Technique
1821150603491303797,2024-08-07 11:45:13,<BRAND:free> Le CM de free faut apprendre a fermer sa bouche 😂😂 coupure reseau mobile et box se matin maintenant je passe d'une fibre 1go a une co adsl voir plus faible,"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jus... Indiquez-nous en message privé votre n° client et l’heure du souci.","[""Problème réseau""]",Problème réseau,négatif,3,3,open,"Problèmes réseau et mobile, passage à une connexion plus faible.",smkganja88,Technique,"Problèmes réseau et mobile, passage à une connexion plus faible.",Désolé pour ces désagréments. Nous travaillons sur le problème. Veuillez nous fournir votre numéro de client en MP pour une assistance rapide.,Technique
1821151887808151592,2024-08-07 11:50:20,"<BRAND:freebox> Bonjour, sur mon player j'ai actualisé mes droits mais je ne vois toujours pas les programmes des chaînes 109 à 112 malgré mon abonnement à celles-ci. Par contre, j'ai bien les chaînes canal + . Pouvez-vous m'aider ?","On est là pour vous aider, désolés pour le désagrément. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour que nous vérifiions cela immédiatement?","[""Freebox""]",Freebox,négatif,2,2,open,Problème d'accès aux chaînes 109 à 112 malgré abonnement.,Meteor35000,Freebox,Problème d'accès aux chaînes 109 à 112 malgré abonnement.,"Bonjour, désolé pour ce désagrément. Pour mieux vous aider, pourriez-vous nous fournir votre numéro de ligne ou identifiant client ?",Freebox
1821169932475728274,2024-08-07 13:02:02,<BRAND:free> Euh… depuis ce matin on peut pas trop adhérer,Bien noté. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?,"[""Problème réseau""]",Problème réseau,négatif,2,2,open,Problème réseau depuis ce matin,oceanside73XIX,Technique,Problème réseau depuis ce matin,"Bonjour, désolé pour ce problème. On va vous aider. Pouvez-vous nous transmettre votre numéro de client en MP pour qu'on accélère la prise en charge ?",Technique
1821185835057967445,2024-08-07 14:05:13,"Bonjour <BRAND:free>. Un technicien est passé début de semaine, n’a pas réussi à raccorder la fibre et est reparti sans être capable de me dire quelle sera la prochaine étape ? Pourriez vous m’éclairer sur la suite ?","On s’en charge immédiatement. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jusqu'à l'arrivée du technicien. Celui-ci devrait intervenir rapidement pour résoudre le incident de soudure iden","[""Freebox""]",Freebox,négatif,2,2,open,"Technicien n'a pas pu raccorder la fibre, client attend des infos sur la suite.",JackMLantern,Technique,"Technicien n'a pas pu raccorder la fibre, client attend des infos sur la suite.","Bonjour, nous sommes désolés pour ce contretemps. Un technicien devrait intervenir rapidement pour résoudre le problème de soudure. Merci de laisser la Freebox débranchée.",Technique
1821219930940784804,2024-08-07 16:20:42,<BRAND:free> vous pouvez arrêter de m'envoyer des messages de retourner votre équipement ? Est déjà arrivé chez vous le 02/08. Vous l'avez reçu est signé ma lettre recommandée. Arrêtez !,On regarde cela. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"[""Service après-vente""]",Service après-vente,négatif,2,2,open,Client énervé par des relances pour un équipement déjà retourné.,DiocanP83415,SAV Mobile,Client énervé par des relances pour un équipement déjà retourné.,"Bonjour, nous sommes désolés pour ce désagrément. Nous allons vérifier immédiatement le statut de votre retour. Merci d'envoyer votre n° client en MP pour accélérer le traitement.",SAV Mobile
1821225408609550654,2024-08-07 16:42:28,"<BRAND:freebox> vous êtes le pire service que le monde n'ai jamais porté, toutes catégories confondues. Honte à moi d'être client chez vous et d'être un tel pigeon. Client Freebox delta depuis belle lurette, payer un abonnement à ce prix pour être traité comme un débile c'est top.","Merci pour votre message. Bonjour, le tarif dépend de l'offre à laquelle vous êtes abonné. Vous pouvez examiner cela dans votre espace client ou nous préciser votre offre pour que nous puissions vous aider. Un DM avec votre n° client nous permet d’agir vite.","[""Facturation""]",Facturation,négatif,3,2,open,Client mécontent de son abonnement Freebox Delta et de son tarif.,albondu,Facturation,Client mécontent de son abonnement Freebox Delta et de son tarif.,"Bonjour, nous sommes désolés que vous soyez insatisfait. Pourriez-vous nous préciser votre offre ou nous envoyer un DM avec votre n° client pour que nous puissions vous aider rapidement ?",Facturation
1821241811127685558,2024-08-07 17:47:39,"<BRAND:freebox> Mon amie à renvoyé la Freebox qui à été réceptionné le 11/07/2024 au site de retour pour supprimer son abonnement. Et Free continu de faire des prélèvements. Va falloir que cela bouge, car cela devient insupportable. <NL> Pouvez vous faire avancer le dossier.","On lance les vérifications à l’instant. Bonjour, vous pouvez examiner l'éligibilité de votre adresse à la fibre Free en utilisant notre outil en ligne sur le site de Free. Nous déployons progressivement notre réseau, et les mises à jour sont régulières. N'hésitez pas à consulter régulièrement pour s","[""Résiliation""]",Résiliation,négatif,3,3,open,Prélèvements persistants après renvoi de la Freebox.,DanchesiJ,Facturation,Prélèvements persistants après renvoi de la Freebox.,"Bonjour, nous comprenons votre frustration. Nous allons accélérer le traitement de votre dossier de résiliation. Merci de votre patience.",Facturation
1821245515675398576,2024-08-07 18:02:22,<BRAND:free> Je vous aime bien mais j’ai passé la plupart de la journée sans connexion les gars/,Bien noté. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?,"[""Problème réseau""]",Problème réseau,négatif,2,2,open,Problème de connexion toute la journée.,Cassalerecit,Technique,Problème de connexion toute la journée.,Désolé pour ce désagrément. On va vérifier ça. Merci d'envoyer votre numéro de client en MP pour accélérer la prise en charge.,Technique
1821248396742815913,2024-08-07 18:13:49,"<USER> <USER> Moi chez <BRAND:free> pour accédé la chaine 37 c'est only s'abonner et pas à 29,99€ mais a 39,99€ du grand n'importe quoi","On est là pour vous aider, désolés pour le désagrément. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""Facturation""]",Facturation,négatif,2,2,open,Client mécontent du prix de la chaîne 37 chez Free.,codutilityfr,Facturation,Client mécontent du prix de la chaîne 37 chez Free.,"Bonjour, nous sommes désolés que vous rencontriez ce problème. Pourriez-vous nous fournir plus de détails en message privé afin que nous puissions vous aider au mieux ?",Facturation
1821254684234936598,2024-08-07 18:38:48,"<BRAND:free> près de 3 semaines sans internet, plus de 48h qu’un technicien est censé venir ( rendez-vous le 5/08 à 15h jamais honoré 0 coup de fil) on a appelé plus de trois fois vos services. On nous promet qu’un responsable va nous rappeler depuis 24h et toujours rien. <BRAND:freebox>","OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance","[""Freebox""]",Freebox,négatif,3,3,open,"Problème Freebox non résolu depuis 3 semaines, technicien absent, promesse non tenue.",lu6ol92,Freebox,"Problème Freebox non résolu depuis 3 semaines, technicien absent, promesse non tenue.","Bonjour, nous sommes sincèrement désolés pour cette situation inacceptable. Nous allons immédiatement escalader votre dossier. Un responsable vous contactera sous 2h max. Merci pour votre patience.",Freebox
1821296026839622142,2024-08-07 21:23:05,<BRAND:free> où est ce qu'on reçoit le feuillet pour renvoyer la box quand on résilie ?,"OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance","[""Résiliation""]",Résiliation,neutre,1,1,closed,Demande d'informations sur l'envoi du feuillet de retour de la box.,zole_la,SAV Mobile,Demande d'informations sur l'envoi du feuillet de retour de la box.,"Bonjour ! Merci pour votre message. Le feuillet de retour pour votre Freebox est généralement joint à votre courrier de résiliation. Si vous ne l'avez pas reçu, vous pouvez le demander via votre espace client ou nous contacter en MP. Nous sommes là pour vous aider !",SAV Mobile
1821302444367675776,2024-08-07 21:48:35,<BRAND:free> À la rentrée je passe chez Orange après 17 ans chez vous,"Désolés pour la situation rencontrée. Bonjour, nous apprécions votre fidélité depuis toutes ces années. Nous allons étudier votre demande pour une migration vers une Freebox Pop. Pouvez-vous nous co... Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Résiliation""]",Résiliation,négatif,2,2,open,Client quitte Free après 17 ans pour Orange.,coeuramy,SAV,Client quitte Free après 17 ans pour Orange.,Nous sommes désolés de vous voir partir. Pourriez-vous nous expliquer les raisons de votre départ ? Nous aimerions vous proposer des solutions.,SAV
