intent,subintent,tone,urgency_bucket,opener,body,cta,reply,tags,lang,length,source_intent_col,source_theme_col,source_sentiment_col
Box/TV,"[""['Box/TV'"", ""'Annonce/Marketing']""]",pro,low,On teste votre route vers le réseau.,"Nous sommes désolés pour cette expérience. Pouvez-vous nous préciser le modèle de votre Freebox et le type de incident rencontré (ex: coupures, qualité vidéo) ? Nous allons transmettre cela à nos équipes pour investigation. (thème: [""['Box/TV']""])",Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence ?,"On teste votre route vers le réseau. Nous sommes désolés pour cette expérience. Pouvez-vous nous préciser le modèle de votre Freebox et le type de incident rencontré (ex: coupures, qualité vidéo)? Nous allons transmettre cela à nos équipes pour investigation. (thème: [""['Box/TV']""]). Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence?","[""['box/tv'"", ""'support/sav/reclamation'"", ""'commercial/offre']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Commercial/Offre']""]",neg,normal,Merci pour votre message.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous en dire plus sur le incident rencontré avec votre Freebox ? Nous sommes là pour vous aider. (thème: [""['Box/TV']""])",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Merci pour votre message. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous en dire plus sur le incident rencontré avec votre Freebox? Nous sommes là pour vous aider. (thème: [""['Box/TV']""]). Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['box/tv']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Resiliation']""]",brief,low,Désolés pour la situation rencontrée.,"Bonjour, désolé pour ce incident. Pouvez-vous nous confirmer l'URL exacte où vous rencontrez cette erreur ? Nous allons examiner cela pour vous.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Désolés pour la situation rencontrée. Bonjour, désolé pour ce incident. Pouvez-vous nous confirmer l'URL exacte où vous rencontrez cette erreur? Nous allons examiner cela pour vous. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv'"", ""'resiliation']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Commande/Livraison']""]",brief,low,On teste votre route vers le réseau.,"Bonjour, désolé pour ce désagrément. Pouvez-vous préciser si ce incident survient sur une chaîne en particulier ou sur toutes ? Avez-vous essayé de redémarrer u... (thème: [""['Box/TV']""])",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On teste votre route vers le réseau. Bonjour, désolé pour ce désagrément. Pouvez-vous préciser si ce incident survient sur une chaîne en particulier ou sur toutes? Avez-vous essayé de redémarrer u... (thème: [""['Box/TV']""]). Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['facturation'"", ""'box/tv']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Commercial/Offre']""]",pro,normal,On vérifie et on vous tient informé.,"Bonjour, les sous-titres devraient normalement être disponibles sur votre Freebox Révolution. Pouvez-vous examiner si le incident persiste et nous indiquer sur quelle chaîne ou application cela se produit ? Nous pourrons ainsi vous aider plus précisément.",Envoyez-nous votre n° client en DM pour vérification.,"On vérifie et on vous tient informé. Bonjour, les sous-titres devraient normalement être disponibles sur votre Freebox Révolution. Pouvez-vous examiner si le incident persiste et nous indiquer sur quelle chaîne ou application cela se produit? Nous pourrons ainsi vous aider plus précisément. Envoyez-nous votre n° client en DM pour vérification.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces'"", ""'insatisfaction/colère']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Compte/Acces']""]",tech,normal,Vu.,"Bonjour, nous allons examiner cette information avec nos équipes. Pouvez-vous nous confirmer votre numéro de compte ou l'adresse email associée à votre compte pour que nous puissions traiter cela rapidement ? (thème: [""['Box/TV'"")",Un DM avec votre n° client nous permet d’agir vite.,"Vu. Bonjour, nous allons examiner cette information avec nos équipes. Pouvez-vous nous confirmer votre numéro de compte ou l'adresse email associée à votre compte pour que nous puissions traiter cela rapidement? (thème: [""['Box/TV'""). Un DM avec votre n° client nous permet d’agir vite.","[""['box/tv'"", ""'compte/acces']""],box/tv,low,neutre",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",brief,low,Merci pour l’info !,"Bonjour, nous sommes désolés pour ce désagrément. Pouvez-vous examiner si votre Freebox est bien allumée et connectée ? Si le incident persiste, nous pouvons effectuer un diagnostic à distance. Merci de nous confirmer.",Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.,"Merci pour l’info! Bonjour, nous sommes désolés pour ce désagrément. Pouvez-vous examiner si votre Freebox est bien allumée et connectée? Si le incident persiste, nous pouvons effectuer un diagnostic à distance. Merci de nous confirmer. Contactez-nous en DM avec votre identifiant pour un diagnostic de la box.","[""['box/tv'"", ""'support/sav/reclamation']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",tech,low,Désolés pour la situation rencontrée.,"Bonjour, nous sommes désolés pour ce désagrément avec Oqee. Pouvez-vous nous préciser si le incident persiste et si vous avez déjà tenté un redémarrage de votre...",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour ce désagrément avec Oqee. Pouvez-vous nous préciser si le incident persiste et si vous avez déjà tenté un redémarrage de votre... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['box/tv'"", ""'insatisfaction/colère']""],box/tv,negatif,normal",fr,medium,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,normal,On analyse les derniers logs côté service.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox en la débranchant pendant 1 minute ? Si le incident persiste, nous allons examiner votre ligne. Merci de nous confirmer.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On analyse les derniers logs côté service. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox en la débranchant pendant 1 minute? Si le incident persiste, nous allons examiner votre ligne. Merci de nous confirmer. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv'"", ""'annonce/marketing']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV']""]",neu,normal,On vérifie les paramètres de ligne.,"Bonjour, pour étudier une offre plus adaptée à vos besoins, je vous invite à consulter notre page dédiée aux offres ou à contacter notre service commercial au [... (thème: [""['Box/TV'"")",Vous pouvez nous envoyer un message en DM pour que nous puissions vous aider rapidement.,"On vérifie les paramètres de ligne. Bonjour, pour étudier une offre plus adaptée à vos besoins, je vous invite à consulter notre page dédiée aux offres ou à contacter notre service commercial au [... (thème: [""['Box/TV'""). Vous pouvez nous envoyer un message en DM pour que nous puissions vous aider rapidement.","[""['box/tv']""],box/tv,low,neutre",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Facturation'"", ""'Reseau/Internet'"", ""'Box/TV']""]",pos,low,Bien noté.,"Nous comprenons votre frustration et nous excusons pour cette situation. Pour échanger directement avec un conseiller, vous pouvez nous contacter via Messenger ou en répondant à ce tweet. Nous sommes là pour vous aider.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Bien noté. Nous comprenons votre frustration et nous excusons pour cette situation. Pour échanger directement avec un conseiller, vous pouvez nous contacter via Messenger ou en répondant à ce tweet. Nous sommes là pour vous aider. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['box/tv'"", ""'support/sav/reclamation']""],box/tv,low,negatif",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Resiliation']""]",brief,normal,"Bien reçu, on vérifie.","Bonjour, nous sommes désolés pour cette expérience. Nos conseillers sont formés pour vous accompagner avec professionnalisme. Pouvez-vous nous préciser votre besoin pour que nous puissions vous orienter vers le bon service ?",Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en MP pour que nous puissions intervenir immédiatement et trouver une solution ?,"Bien reçu, on vérifie. Bonjour, nous sommes désolés pour cette expérience. Nos conseillers sont formés pour vous accompagner avec professionnalisme. Pouvez-vous nous préciser votre besoin pour que nous puissions vous orienter vers le bon service? Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en MP pour que nous puissions intervenir immédiatement et trouver une solution?","[""['box/tv'"", ""'support/sav/reclamation'"", ""'commercial/offre']""],box/tv,negatif,normal",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Facturation'"", ""'Reseau/Internet'"", ""'Box/TV']""]",brief,low,On lance les vérifications à l’instant.,"Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox) ? Si oui, nous allons examiner votre installation. (thème: [""['Reseau/Internet'"")",Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et accélérer la résolution ?,"On lance les vérifications à l’instant. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous dire si le incident persiste après un redémarrage complet (débrancher et rebrancher la Freebox)? Si oui, nous allons examiner votre installation. (thème: [""['Reseau/Internet'""). Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et accélérer la résolution?","[""['box/tv'"", ""'support/sav/reclamation']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette difficulté. Pouvez-vous nous préciser l'adresse mail concernée en MP pour que nous puissions examiner et vous aider ? (thème: [""['Box/TV'"")",Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence ?,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette difficulté. Pouvez-vous nous préciser l'adresse mail concernée en MP pour que nous puissions examiner et vous aider? (thème: [""['Box/TV'""). Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence?","[""['box/tv']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
Box/TV,"[""['Box/TV'"", ""'Resiliation']""]",neg,normal,Navrés pour la gêne occasionnée.,"Bonjour, nous sommes désolés pour cette erreur. Pouvez-vous redémarrer votre Freebox et examiner vos identifiants ? Si le incident persiste, nous pouvons investiguer plus en détail. Merci de nous tenir informés.",Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en MP pour que nous puissions intervenir immédiatement et trouver une solution ?,"Navrés pour la gêne occasionnée. Bonjour, nous sommes désolés pour cette erreur. Pouvez-vous redémarrer votre Freebox et examiner vos identifiants? Si le incident persiste, nous pouvons investiguer plus en détail. Merci de nous tenir informés. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en MP pour que nous puissions intervenir immédiatement et trouver une solution?","[""['box/tv'"", ""'commande/livraison']""],box/tv,negatif,normal",fr,short,primary_label,themes,sentiment_label
Box/TV,"[""['Facturation'"", ""'Box/TV']""]",tech,low,On vérifie les paramètres de ligne.,"Bonjour, nous n'avons pas encore d'annonce officielle concernant l'arrivée de Canal+ en live via Apple TV avec la Freebox Ultra. Restez à l'affût de nos communi...",Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence ?,"On vérifie les paramètres de ligne. Bonjour, nous n'avons pas encore d'annonce officielle concernant l'arrivée de Canal+ en live via Apple TV avec la Freebox Ultra. Restez à l'affût de nos communi... Pouvez-vous nous transmettre vos coordonnées en DM pour que nous puissions investiguer et résoudre ce incident en urgence?","[""['box/tv'"", ""'resiliation']""],box/tv,low,negatif",fr,long,primary_label,themes,sentiment_label
